id,title,artist,year,genre,style,sample
1572,Um,Losfeld,2000,Electronic / Dance,Multiple Elements,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1573,Old School Throwdown,X-Ecutioners,2004,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1574,Fiebre,Telephunken,2001,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1575,At Any Cost,Science Faxtion,2008,Rock / Pop,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1576,Panirani Skrech Odrezak,DJ Doobie,2011,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1577,The Rebel,To Kool Chris,1995,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1578,Mr. Universe,Max Tannone,2010,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1579,Who Said Our Dee Jay Couldn't Cut?! / He's Ruthless,I.R.M. Crew,1988,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1580,Rock This World,Drivin' Force,1988,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1581,Old Skool Fool,Freestylers,2006,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1582,Big Apple Production Vol. IV,Genius at Work,1989,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1583,Jackin' Chevys,Stalley,2014,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1584,Gemstones,Mod Sun,2014,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1585,Baddest Mutha on 2 Turntables (Club Mix),Sway & King Tech,1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1586,Spin to the Groove Line,Detroit Boxx & Step 2,1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1587,Feel Tha Funk,The Funky Products,1996,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1588,Panther Power,Paris,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1589,She Taught Me How to Yodel,Bombalurina,1990,Rock / Pop,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1590,Get Busy,Vinegar,1991,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1591,Mixmasterpiece (Muzik's Worst Nightmare),Mix Master Mike,1996,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1592,Star Megamix,Bally Sagoo,1990,World / Latin,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1593,Contra Dixion,La Pozze Latina,1996,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1594,Move Like Vibert,Kettama,2021,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1595,Hard Rhyme Composer,Smooth J. Smoothe and DJ Nasty,1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1596,Something to Say,Pacewon and Mr. Green feat. Masta Ace,2012,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1597,Space Split,Liza N' Eliaz,1991,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1598,James Brown Pt. 2,LMNO feat. LD,2010,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1599,Roll Wit the Yaggfu,Yaggfu Front,2002,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1600,Peace,E.M.S. & the Posse,1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1601,Remember the Time,Sean Price and Lil' Fame feat. Illa Ghee,2019,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1602,Elements (Regular Mix),Lemon-Lime,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1603,Spanics,Eptos Uno feat. Elote El Barbaro,2013,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1604,Begs No Friends,Strickly Roots,1993,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1605,Takin-Charge,Black Pearl Productions,1990,Hip-Hop / Rap / R&B,Multiple Elements,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1606,I Wanna Dance,Donghae & Eunhyuk,2014,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1607,Power Bass Ultra Mix,Techmaster P.E.B.,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1608,Megamix,Confetti's,1989,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1609,Datumultuousnite,Bulljun,2008,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1610,Bully Breaks 2 (Side A),DJ Craze,2003,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1611,Bridges & Raps,Sotu the Traveller,2007,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1612,It's Just Begun,"DJ Doom and Nusto feat. El Da Sensei, Large Professor and Tony Touch",2013,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1613,Killa Sound,M-Project,2022,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1614,King of Rock (X-Ecutioners Remix),Run-DMC,2003,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1615,Dubz in Da Air,Celly Cel feat. Young Maylay,2013,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1616,Software,Creutzfeld & Jakob feat. Lenny and Meron,2000,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1617,Kabuki,Zero G,2018,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1618,Freestyle,Boss AC feat. DJ Soon,1998,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1619,Little Girl,Fallen Angel,1998,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1620,Straight to the Dome,Skinny Boys,1988,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1621,Pete's Theme,Finesse & Showbiz,1993,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1622,Graven Fuel,Howardian,2016,Rock / Pop,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1623,My House,Silk E feat. Gonzoe,1999,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1624,More Than You Know (Mixbusted Mix),Martika,1988,Rock / Pop,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1625,You Are Not Ready (Bazooka Remix),Aggroman and Bazooka (Jungle & Hardcore),2006,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1626,Jimmie's Jam,DJ Jimmie Jam,1997,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1627,Apart,Urbandub,2001,Rock / Pop,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1628,Dweeb,Bonnie 'N' Clyde,1995,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1629,So Damn Funky,Rhythm Mode:D,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1630,Make a Move,Joe Kickass,2014,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1631,Back to Center,DJ Maj feat. John Katina,2007,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1632,"Iesha (Stupid Club 12"" Mix)",Another Bad Creation,1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1633,Black Sheep (Yung Lupe),Kidd feat. DJ Aktual,2014,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1634,Forsure,Shawn Chrystopher,2013,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1635,Kiss Me Honey Honey Kiss Me,Bombalurina,1990,Rock / Pop,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1636,El Alcohol,Ruben DJ,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1637,A Vapid Instance,The Emphasis,1992,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1638,Once Again,Taiyamo Denku,2018,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1639,This Is Hip Hop,Sheek Louch feat. Termanology and Joell Ortiz,2010,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1640,Cartoons,Da Youngsta's,1992,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1641,Blow the Whole Joint Up (Decks 'N' Drugs 'N' Rock 'N' Roll Mix),Monkey Mafia,1994,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1642,Break It Like U 1,DJ Raff,2006,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1643,On Like a Mac,MessyPandas,2017,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1644,Let's Have Some Fun,Juvenile Committee,1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1645,Niepewny Grunt,Małach and Rufuz,2014,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1646,Keep on Scratchin',IAM,1992,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1647,"Use Your Luv (DJ X 12"" Mix Show)",DJ X,2000,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1648,118th Hustle,DJ Tonk feat. Dj Aki Bo,2003,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1649,Puppet Master,Existence and Emcee HUFF,2011,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1650,Do You Wanna Acid,The Boozin' Bang 'N' Dance Crew,1989,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1651,Three Bells,Bombalurina,1990,Rock / Pop,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1652,Universal,Insight feat. Mr. Lif,2000,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1653,This Is Ska (The Hot Skaddy Mix),Longsy D,1989,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1654,Side a (Battle Wax Vol. 2),DJ Rectangle,2004,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1655,Nature of a Sista',Queen Latifah,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1656,Sei Kein Frosch (Michael Mind Karneval Edit),Alexander Marcus,2008,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1657,Alarm,Nate57,2016,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1658,Creatures of Habit,Spunkadelic,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1659,Seven Little Girls Sitting in the Back Seat,Bombalurina,1990,Rock / Pop,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1660,D.J. Dove (The Minister of Music),S.F.C.,1993,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1661,Hi-DJ!,Gagle,2007,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1662,Livin' in the Ghetto,Jazzy D,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1663,Jazzy Selectah / Skit,Rocky Marsiano,2005,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1664,Rocky's Wordless Anthem / Skit,Rocky Marsiano feat. D-Fine,2005,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1665,Check This Out,Francesco Diaz & Young Rebels,2014,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1666,Make You Mine,DJ Kaos (UK),1996,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1667,3rd Movement (Adhesive Tape​/​Oh Magnetica),Penisland,2021,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1668,1994,Bustin' Melonz,1994,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1669,Let's Dance,Grand Groove (2),1988,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1670,Skinny (They Can't Get Enough),Skinny Boys,1988,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1671,Intelect 4 Specs,SDM,1999,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1672,Definitely Down for Trouble,Criminal Nation,1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1673,A Story to Be Told,Rocky Marsiano feat. T One and Nell Assassin,2005,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1674,Side A,Butchwax,1999,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1675,Chaser 130,Cycheouts Ghost,2009,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1676,Dostosowany,Trzeci Wymiar,2003,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1677,Boris,Pitman,2004,Other,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1678,Bigga Nigga,Sporty-T,1994,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1679,Bass in Yo Face,Direct Assault,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1680,Bad Bass Mix,Techmaster P.E.B.,1991,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1681,Kill Bill Collectors,JGivens,2012,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1682,B-Boy Dope,Professor Angel Dust and Da PH Force,2000,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1683,Freestyle 101,Project Oasis,1997,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1684,Sucka's Brevity,Beneficence,1994,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1685,Bedtime Stories,Chilla Frauste and The Ice Cold Crew,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1686,Bobo Meets Rhettmatic,Eric Bobo feat. DJ Rhettmatic,2008,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1687,Listen to the Rhythm (Of the Drum and the Bass),Allstar Fresh and B.C. Boy,1988,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1688,Be Real With It,Awon and Phoniks feat. Ivan Ave,2015,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1689,Hyped Up,The Dogs feat. Disco Rick,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1690,Dann Bist Du Still,Äi-Tiem feat. Daddy Roach,1993,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1691,Holocausto,Los Brujoz,2002,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1692,Ain't to Be Fucked With,"The ""L"" feat. Rooster",1993,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1693,Muskegen,Billy Dee M.C.,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1694,Turn It Loose,Dazzie Dee,1988,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1695,Critical,Rip Government,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1696,Where's the Party? (Jazzy Smut Mix),2 Too Many,1992,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1697,The Anthem,Filta Freqz,2019,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1698,W Połowie Drogi,Mały Esz Esz feat. Dj Grubaz,2011,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1699,How Do Ya Feel?,RhythmX,1993,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1700,Uptown,Rich Perez,2014,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1701,Run to Me,E-Logic,1999,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1702,Nostalgics,Mr. Green,2012,Hip-Hop / Rap / R&B,Multiple Elements,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1703,Newcomer of the Year,D.J. Rob Fresh and M.C. Hard Rard,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1704,T.L. Back to Yell,Danger Zone Mobb Sqwad,1992,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1705,The Ablist,Rob Swift,1998,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1706,Gettin' Busy,Anthony Wayne,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1707,High (Best Deal Mix - DJ Martin David Remix Edit),DJ Martin David,2002,Rock / Pop,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1708,Pauza,Mały Esz Esz feat. DJ Abdool,2011,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1709,Female Force,MC Martay & DJ DBM,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1710,Funk Theme,Funk Daddy,1995,Hip-Hop / Rap / R&B,Multiple Elements,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1711,Flex With the Posse,Rhythm Mode:D,1989,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1712,Ultimate Drive-By,Success - N - Effect,1992,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1713,Happy Children (Summer Latino Remix),P. Lion,1991,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1714,I'll House You,Jungle Brothers,1988,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1715,Movimento De Rua,Thaide & DJ Hum,1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1716,"""Bass That Tune"" Volume 1",Felix Sama,1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1717,Nowhere to Turn,Ayatollah,2006,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1718,Side B (Ultimate Battle Weapon Vol. 5),DJ Rectangle,2002,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1719,1-2-3 (Riddim),Junior Kilat,2017,Reggae / Dub,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1720,Everybody (Got to Get Some),Hithouse,1989,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
