id,title,artist,year,genre,style,sample
724,State of Meditation (Remix),Katch 22,1992,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
725,Puttin' It Wildly,Chill Divine,1990,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
726,Can't Go Back,Black C,2010,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
727,Bully,Da' T.R.U.T.H. feat. J.R.,2014,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
728,Pretenders,Balli & the Fat Daddy,1990,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
729,One More Time,B-Chill,1991,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
730,The Beats,Boys About Beats & Lyrics Uptown,1995,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
731,Lookin' for Trouble,R-Swift feat. Sho Baraka and Eddie Nigma,2013,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
732,Misfits,Audio Push,2012,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
733,True Colors (Ghetto Mix),Juanito (FX),1989,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
734,Woman Ta Woman,Marla Mar and The Good 'N' Plenty Cru,1992,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
735,I Ain't Gave Up on You Yet,Propaganda (Rapper),2014,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
736,Be Great,K.Y.S. Music,2018,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
737,One More,Destruct,2008,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
738,Total Chaos,Priority One,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
739,Kill or Get Killed,Juice With Soul,1993,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
740,We Can Do a Little Bit,Robbie B and DJ Jazz,1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
741,Joe Cool (Hip Hop Mix),Joeski Love,1990,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
742,Bad Influence,MC Twist,1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
743,Master Mix 89 (Side B),Underground Posse,1989,Hip-Hop / Rap / R&B,Multiple Elements,https://www.whosampled.com/Mountain/Long-Red/
744,Been There Before,KYLE and Mr. Man,2011,Hip-Hop / Rap / R&B,Multiple Elements,https://www.whosampled.com/Mountain/Long-Red/
745,Ease Back,Shades of Culture,1996,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
746,Toymaker,Samplehattan,2022,Hip-Hop / Rap / R&B,Multiple Elements,https://www.whosampled.com/Mountain/Long-Red/
747,Can You Keep Him,The Good Girls,1992,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
748,Yah! (You See Me),The Ambassador,2013,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
749,Hunted,No Remorze,1995,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
750,Voodoo Child,Da Germ,1993,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
751,Old Skool Cuts,DJ Rectangle,1997,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
752,Wegotrippin,Silent Majority (2),1994,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
753,The Fall,Johnny Polygon,2015,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
754,Eldorado,Kool Keith feat. A.G.,2014,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
755,Where Ya From B,Da Homlez,1995,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
756,To Live and Die in Milwaukee,K-N-G,1992,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
757,I'm Just Tryna Live,Bloody Jay feat. Charles the Great,2015,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
758,Who's the Man ?,Allstar Fresh and M.C. Demes,1989,Hip-Hop / Rap / R&B,Multiple Elements,https://www.whosampled.com/Mountain/Long-Red/
759,If Dreams Could Talk,Jared Evan,2013,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
760,You Ain't Nobody,The Good Girls,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
761,4 Da Nine Fo',Shades of Reality,1994,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
762,Hard to Explain,"Chancellor Warhol feat. Boss of Nova, Dee Goodz and Loka La Fevre",2011,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
763,Back in the Day,The Legion,1994,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
764,"Get Up, Stand Up",Rottin Razkals,1995,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
765,Grape Soda for Breakfast,Da Rugged Remnant feat. DJ Average Joe,2015,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
766,Rhyme Ripper,Da Hoodzmen,1993,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
767,Who the Fuck Is Paul McCartney,Pegboard Nerds,2015,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
768,Mother,Sons of Soul,1991,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
769,Need Somebody,Dozzy Daniel feat. Mc Knowledge and James Carr,2020,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
770,Pop OUt,Slimmy B,2017,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
771,You Know,Grizzly City Boys,2015,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
772,UK's Finest,Merlin,1992,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
773,She B There,MARS feat. Problem,2014,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
774,Dance for a Chain,Shawn Chrystopher,2014,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
775,Ex-Chill Thang,Dr. Ease and Easetown Posse,1992,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
776,Real as It Come,Jae Millz,2013,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
777,Life's a Bitch,Diezel,2015,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
778,Ok Whatup,Sean Brown,2014,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
779,Times Is Rough,DJ Nu-Mark,2012,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
780,Mercado Negro,Fuse,2016,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
781,Been a Long Time,E.S.P.,1991,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
782,Verocai,Tae Beast,2010,Hip-Hop / Rap / R&B,Multiple Elements,https://www.whosampled.com/Mountain/Long-Red/
783,Tim Duncan,Maffew Ragazino,2020,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
784,Great,Diomer feat. Shiwan,2021,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
785,Smoketown U.S.A.,Dice (Rapper),1992,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
786,R.C.M.G.,R-Swift feat. Fro Wundas and Relz & Big Fil,2013,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
787,Undercover Hooker,Audio Two,1990,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
788,Where's the Party? (Jazzy Smut Mix),2 Too Many,1992,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
789,Long Red - Bonus Beat,Ice One,1995,Hip-Hop / Rap / R&B,Multiple Elements,https://www.whosampled.com/Mountain/Long-Red/
790,Dope Moves,Last Measure and Verse All,2021,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
791,Black Is the Light,B.L.A.C.K.,1992,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
792,Drop a Load on 'Em,1-5ive Posse,1992,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
793,Something Got to Give,Sean Hines,2013,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
794,Bob to Tha Rhythm,The Lyrical Poet,1993,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
795,Contemplate (Version One),Reanimator,2003,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
796,Slingshot,Yaves feat. JFlue,2012,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
797,Set the Record Straight,BYB,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
798,Project Blues,1-5ive Posse,1992,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
799,Roll N Rock,DJ Official,2015,Hip-Hop / Rap / R&B,Multiple Elements,https://www.whosampled.com/Mountain/Long-Red/
800,Top Choice (Jeep Mix),High Authority and Choice,1993,Hip-Hop / Rap / R&B,Multiple Elements,https://www.whosampled.com/Mountain/Long-Red/
801,Rumble Young Man,Yaves feat. Keisha Soleil,2015,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
802,On a Saturday,Strong Soul,1994,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
803,Incredible,Marz Ferrer,2014,Rock / Pop,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
804,Analyze the Style (I),Khaos and DBA,1992,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
805,Dale Papi,Lariss,2014,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
806,Everywhere,Yaves,2012,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
807,Intro,Alex Faith,2012,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
808,Long Red - Bonus Beat Part 2,Ice One,1995,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
809,The Transition,Skrip feat. Ashley Stanford,2013,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
810,Glory,Tracey Lee,2020,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
811,Entrance,Pitman,2004,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
812,I'ma Masterpiece,Princeton,2012,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
813,Chills,Mega Ran and K-Murdock,2010,Hip-Hop / Rap / R&B,Multiple Elements,https://www.whosampled.com/Mountain/Long-Red/
814,I'm Gonna Make It,Wellz,2011,Hip-Hop / Rap / R&B,Multiple Elements,https://www.whosampled.com/Mountain/Long-Red/
815,No Complaints,L v K S,2018,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
816,Pele,Angelo Mota,2019,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
817,Hunger,Quest,2014,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
818,Bigger,SBG feat. Lavoisier and Illuminate,2013,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
819,Testify,Yaves,2013,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
820,Wild Ride,NoCanDo,2006,Hip-Hop / Rap / R&B,Drums,https://www.whosampled.com/Mountain/Long-Red/
821,In Autumn's Ear,Yaves,2012,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
822,This Is It,Broke As...,1998,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
823,Hoal,Ello Da Don and Macon Hamilton feat. Valencia Myrick,2013,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
824,Xip Xop,Ill Mascaras,2017,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
825,That's Why I Get It,R.M.G,2014,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Mountain/Long-Red/
826,"Concrete, Concrete",Cornershop and Kay Kwong,2012,Rock / Pop,Multiple Elements,https://www.whosampled.com/Mountain/Long-Red/
827,Outro,Pezet feat. Bryndal,2020,Hip-Hop / Rap / R&B,Multiple Elements,https://www.whosampled.com/Mountain/Long-Red/
828,Superhoes,Funkdoobiest,1995,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
829,Wrektime,Smif-N-Wessun,1995,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
830,The Shit Is Real,Fat Joe,1993,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
831,Wopbabalubop,Funkdoobiest feat. B-Real,1993,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
832,Fat for the 90's,Lord Finesse,1992,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
833,Furious Anger,Shyheim feat. Big L,1999,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
834,Bag of Money,Action Bronson feat. Meyhem Lauren,2011,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
835,Set It Off,Greg Nice,1995,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
836,"Bitch, I Don't Need Ya",Scientifik,1992,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
837,Wopbabalubop (Soul Assassins Remix),Funkdoobiest feat. B-Real,1993,Hip-Hop / Rap / R&B,Multiple Elements,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
838,From Da Bricks,Lords of the Underground,1993,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
839,Listen (Blast Off),Large Professor,1996,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
840,The Yearn,Lost Boyz feat. Pete Rock,1996,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
841,The Noisy Eater,The Avalanches feat. Biz Markie and Jean-Michel Bernard,2016,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
842,Things We Be Doin' for Money Part 1,Busta Rhymes,1997,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
843,Chewbacca,Random Axe feat. Roc Marciano,2011,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
844,Pyromaniax,Arsonists,1999,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
845,90's Class Act (EK),Pete Rock,2015,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
846,The Natural (Vinyl Reanimators Remix),Mic Geronimo,1997,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
847,The Grabbing Hands,The Wiseguys,1998,Electronic / Dance,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
848,The Highst,Large Professor,2007,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
849,Pyromaniax (Original Version),Arsonists,1999,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
850,Intro: 2 Cool 4 Skool,BTS,2013,Rock / Pop,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
851,I'm the Biz Markie,Biz Markie,1993,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
852,Underdog,Chuck D,1996,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
853,Vodio Sam Devojku Na Soju,Bad Copy,2013,Hip-Hop / Rap / R&B,Multiple Elements,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
854,Blazing Hot,Nice & Smooth,1997,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
855,U Are What U Are,Pete Rock,2005,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
856,Danger (Frankenstein Remix),Blahzay Blahzay,1996,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
857,Bogardin,Steady B,1994,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
858,East & Police (Groove Merchantz Remix),McGruff,2008,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
859,Tapas,Action Bronson and Party Supplies,2012,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
860,Autumn Bliss,Esbe,2015,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
861,Toast B4 Wars,Rodin the Thinker,1999,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
862,She Said,Grand Daddy I.U. feat. Sadat X,2015,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
863,Shallow End,Pale Soul feat. Onry Ozzborn,2003,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
864,Hazy,Soupbox,2018,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
865,Stealing Yo Shit,Drokz,2005,Electronic / Dance,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
866,WHERE?,Papi Panda,2018,Hip-Hop / Rap / R&B,Multiple Elements,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
867,Like This,DJ JS-One feat. Large Professor,2009,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
868,Check One Two (94' Unreleased Bonus Track),Pudgee feat. Da King & I and Homacyde,2016,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
869,L.M.M.D.S,Capaz,2015,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
870,Interlude,Der Lange,1996,Hip-Hop / Rap / R&B,Drums,"https://www.whosampled.com/The-Mad-Lads/Get-Out-of-My-Life,-Woman/"
871,Cypher Pt. 4,BTS,2016,Hip-Hop / Rap / R&B,Multiple Elements,https://www.whosampled.com/SFB-(2)/Strangers/
872,1 Verse,BTS,2015,Hip-Hop / Rap / R&B,Sound Effect / Other,https://www.whosampled.com/The-Game/El-Chapo/
873,El Chapo (FAWKS FLIP),FAWKS,2015,Electronic / Dance,Multiple Elements,https://www.whosampled.com/The-Game/El-Chapo/
874,Keys 2 the Kingdom,"Chase Flow, Wavyy Jonez, $Major$ and Mr. C Flow Getem!!!",2019,Hip-Hop / Rap / R&B,Hook / Riff,https://www.whosampled.com/The-Game/El-Chapo/
875,I'm Fine,BTS,2018,Rock / Pop,Multiple Elements,https://www.whosampled.com/BTS/Save-ME/
876,Boys,Charli XCX,2017,Rock / Pop,Sound Effect / Other,https://www.whosampled.com/Koji-Kondo/Super-Mario-Bros.-Sound-Effects/
877,호르몬 전쟁 War of Hormone,BTS,2014,Rock / Pop,Sound Effect / Other,https://www.whosampled.com/Koji-Kondo/Super-Mario-Bros.-Sound-Effects/
878,Intro: Persona,BTS,2019,Hip-Hop / Rap / R&B,Sound Effect / Other,https://www.whosampled.com/Koji-Kondo/Super-Mario-Bros.-Sound-Effects/
879,Run/Running,Lil Yachty,2016,Hip-Hop / Rap / R&B,Sound Effect / Other,https://www.whosampled.com/Koji-Kondo/Super-Mario-Bros.-Sound-Effects/
880,ES Tales,Jay Rock,2018,Hip-Hop / Rap / R&B,Sound Effect / Other,https://www.whosampled.com/Koji-Kondo/Super-Mario-Bros.-Sound-Effects/
881,Hi,Thundercat feat. Mac Miller,2017,Jazz / Blues,Sound Effect / Other,https://www.whosampled.com/Koji-Kondo/Super-Mario-Bros.-Sound-Effects/
882,Patser Bounce,Dimitri Vegas & Like Mike and Quintino,2018,Electronic / Dance,Sound Effect / Other,https://www.whosampled.com/Koji-Kondo/Super-Mario-Bros.-Sound-Effects/
883,Nothing,Bruno Major,2019,Rock / Pop,Sound Effect / Other,https://www.whosampled.com/Koji-Kondo/Super-Mario-Bros.-Sound-Effects/
884,Водопад,Kizaru,2019,Hip-Hop / Rap / R&B,Sound Effect / Other,https://www.whosampled.com/Koji-Kondo/Super-Mario-Bros.-Sound-Effects/
885,Play Time Is Over,Dibiase,2016,Hip-Hop / Rap / R&B,Multiple Elements,https://www.whosampled.com/Koji-Kondo/Super-Mario-Bros.-Sound-Effects/
886,WWA VHS,Taco Hemingway feat. RAS (Rapper),2019,Hip-Hop / Rap / R&B,Sound Effect / Other,https://www.whosampled.com/Koji-Kondo/Super-Mario-Bros.-Sound-Effects/
887,I Beat My Meat,Ugly God,2016,Hip-Hop / Rap / R&B,Sound Effect / Other,https://www.whosampled.com/Koji-Kondo/Super-Mario-Bros.-Sound-Effects/
888,Kryptowaluty,Taconafide,2018,Hip-Hop / Rap / R&B,Sound Effect / Other,https://www.whosampled.com/Koji-Kondo/Super-Mario-Bros.-Sound-Effects/
889,Flex on Christmas,Yung Gravy,2016,Hip-Hop / Rap / R&B,Sound Effect / Other,https://www.whosampled.com/Koji-Kondo/Super-Mario-Bros.-Sound-Effects/
890,Mario Twins,Gröûp X,1999,Other,Hook / Riff,https://www.whosampled.com/Koji-Kondo/Super-Mario-Bros.-Sound-Effects/
891,Superstar,La Banda Baston feat. Alemán,2019,Hip-Hop / Rap / R&B,Sound Effect / Other,https://www.whosampled.com/Koji-Kondo/Super-Mario-Bros.-Sound-Effects/
892,150916,Tomppabeats and Ohwell,2017,Hip-Hop / Rap / R&B,Multiple Elements,https://www.whosampled.com/Koji-Kondo/Super-Mario-Bros.-Sound-Effects/
