,title,artist,year,sample,genre,style
1575,James Brown Pt. 2,LMNO feat. LD,2010,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1576,Roll Wit the Yaggfu,Yaggfu Front,2002,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1577,Peace,E.M.S. & the Posse,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1578,Remember the Time,Sean Price and Lil' Fame feat. Illa Ghee,2019,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1579,Elements (Regular Mix),Lemon-Lime,1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1580,Spanics,Eptos Uno feat. Elote El Barbaro,2013,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1581,Begs No Friends,Strickly Roots,1993,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1582,Takin-Charge,Black Pearl Productions,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Multiple Elements
1583,I Wanna Dance,Donghae & Eunhyuk,2014,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1584,Power Bass Ultra Mix,Techmaster P.E.B.,1991,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1585,Megamix,Confetti's,1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1586,Datumultuousnite,Bulljun,2008,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1587,Bully Breaks 2 (Side A),DJ Craze,2003,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1588,Bridges & Raps,Sotu the Traveller,2007,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1589,It's Just Begun,"DJ Doom and Nusto feat. El Da Sensei, Large Professor and Tony Touch",2013,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1590,Killa Sound,M-Project,2022,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1591,King of Rock (X-Ecutioners Remix),Run-DMC,2003,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1592,Dubz in Da Air,Celly Cel feat. Young Maylay,2013,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1593,Software,Creutzfeld & Jakob feat. Lenny and Meron,2000,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1594,Kabuki,Zero G,2018,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1595,Freestyle,Boss AC feat. DJ Soon,1998,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1596,Little Girl,Fallen Angel,1998,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1597,Straight to the Dome,Skinny Boys,1988,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1598,Pete's Theme,Finesse & Showbiz,1993,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1599,Graven Fuel,Howardian,2016,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Rock / Pop,Vocals / Lyrics
1600,My House,Silk E feat. Gonzoe,1999,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1601,More Than You Know (Mixbusted Mix),Martika,1988,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Rock / Pop,Vocals / Lyrics
1602,You Are Not Ready (Bazooka Remix),Aggroman and Bazooka (Jungle & Hardcore),2006,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1603,Jimmie's Jam,DJ Jimmie Jam,1997,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1604,Apart,Urbandub,2001,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Rock / Pop,Vocals / Lyrics
1605,Dweeb,Bonnie 'N' Clyde,1995,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1606,So Damn Funky,Rhythm Mode:D,1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1607,Make a Move,Joe Kickass,2014,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1608,Back to Center,DJ Maj feat. John Katina,2007,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1609,"Iesha (Stupid Club 12"" Mix)",Another Bad Creation,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1610,Black Sheep (Yung Lupe),Kidd feat. DJ Aktual,2014,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1611,Forsure,Shawn Chrystopher,2013,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1612,Kiss Me Honey Honey Kiss Me,Bombalurina,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Rock / Pop,Vocals / Lyrics
1613,El Alcohol,Ruben DJ,1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1614,A Vapid Instance,The Emphasis,1992,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1615,Once Again,Taiyamo Denku,2018,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1616,This Is Hip Hop,Sheek Louch feat. Termanology and Joell Ortiz,2010,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1617,Cartoons,Da Youngsta's,1992,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1618,Blow the Whole Joint Up (Decks 'N' Drugs 'N' Rock 'N' Roll Mix),Monkey Mafia,1994,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1619,Break It Like U 1,DJ Raff,2006,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1620,On Like a Mac,MessyPandas,2017,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1621,Let's Have Some Fun,Juvenile Committee,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1622,Niepewny Grunt,Małach and Rufuz,2014,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1623,Keep on Scratchin',IAM,1992,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1624,"Use Your Luv (DJ X 12"" Mix Show)",DJ X,2000,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1625,118th Hustle,DJ Tonk feat. Dj Aki Bo,2003,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1626,Puppet Master,Existence and Emcee HUFF,2011,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1627,Do You Wanna Acid,The Boozin' Bang 'N' Dance Crew,1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1628,Three Bells,Bombalurina,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Rock / Pop,Vocals / Lyrics
1629,Universal,Insight feat. Mr. Lif,2000,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1630,This Is Ska (The Hot Skaddy Mix),Longsy D,1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1631,Side a (Battle Wax Vol. 2),DJ Rectangle,2004,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1632,Nature of a Sista',Queen Latifah,1991,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1633,Sei Kein Frosch (Michael Mind Karneval Edit),Alexander Marcus,2008,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1634,Alarm,Nate57,2016,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1635,Creatures of Habit,Spunkadelic,1991,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1636,Seven Little Girls Sitting in the Back Seat,Bombalurina,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Rock / Pop,Vocals / Lyrics
1637,D.J. Dove (The Minister of Music),S.F.C.,1993,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1638,Hi-DJ!,Gagle,2007,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1639,Livin' in the Ghetto,Jazzy D,1991,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1640,Jazzy Selectah / Skit,Rocky Marsiano,2005,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1641,Rocky's Wordless Anthem / Skit,Rocky Marsiano feat. D-Fine,2005,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1642,Check This Out,Francesco Diaz & Young Rebels,2014,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1643,Make You Mine,DJ Kaos (UK),1996,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1644,3rd Movement (Adhesive Tape​/​Oh Magnetica),Penisland,2021,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1645,1994,Bustin' Melonz,1994,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1646,Let's Dance,Grand Groove (2),1988,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1647,Skinny (They Can't Get Enough),Skinny Boys,1988,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1648,Intelect 4 Specs,SDM,1999,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1649,Definitely Down for Trouble,Criminal Nation,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1650,A Story to Be Told,Rocky Marsiano feat. T One and Nell Assassin,2005,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1651,Side A,Butchwax,1999,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1652,Chaser 130,Cycheouts Ghost,2009,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1653,Dostosowany,Trzeci Wymiar,2003,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1654,Boris,Pitman,2004,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Other,Vocals / Lyrics
1655,Bigga Nigga,Sporty-T,1994,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1656,Bass in Yo Face,Direct Assault,1991,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1657,Bad Bass Mix,Techmaster P.E.B.,1991,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1658,Kill Bill Collectors,JGivens,2012,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1659,B-Boy Dope,Professor Angel Dust and Da PH Force,2000,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1660,Freestyle 101,Project Oasis,1997,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1661,Sucka's Brevity,Beneficence,1994,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1662,Bedtime Stories,Chilla Frauste and The Ice Cold Crew,1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1663,Bobo Meets Rhettmatic,Eric Bobo feat. DJ Rhettmatic,2008,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1664,Listen to the Rhythm (Of the Drum and the Bass),Allstar Fresh and B.C. Boy,1988,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1665,Be Real With It,Awon and Phoniks feat. Ivan Ave,2015,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1666,Hyped Up,The Dogs feat. Disco Rick,1991,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1667,Dann Bist Du Still,Äi-Tiem feat. Daddy Roach,1993,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1668,Holocausto,Los Brujoz,2002,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1669,Ain't to Be Fucked With,"The ""L"" feat. Rooster",1993,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1670,Muskegen,Billy Dee M.C.,1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1671,Turn It Loose,Dazzie Dee,1988,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1672,Critical,Rip Government,1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1673,Where's the Party? (Jazzy Smut Mix),2 Too Many,1992,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1674,The Anthem,Filta Freqz,2019,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1675,W Połowie Drogi,Mały Esz Esz feat. Dj Grubaz,2011,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1676,How Do Ya Feel?,RhythmX,1993,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1677,Uptown,Rich Perez,2014,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1678,Run to Me,E-Logic,1999,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1679,Nostalgics,Mr. Green,2012,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Multiple Elements
1680,Newcomer of the Year,D.J. Rob Fresh and M.C. Hard Rard,1991,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1681,T.L. Back to Yell,Danger Zone Mobb Sqwad,1992,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1682,The Ablist,Rob Swift,1998,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1683,Gettin' Busy,Anthony Wayne,1991,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1684,High (Best Deal Mix - DJ Martin David Remix Edit),DJ Martin David,2002,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Rock / Pop,Vocals / Lyrics
1685,Pauza,Mały Esz Esz feat. DJ Abdool,2011,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1686,Female Force,MC Martay & DJ DBM,1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1687,Funk Theme,Funk Daddy,1995,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Multiple Elements
1688,Flex With the Posse,Rhythm Mode:D,1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1689,Ultimate Drive-By,Success - N - Effect,1992,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1690,Happy Children (Summer Latino Remix),P. Lion,1991,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1691,I'll House You,Jungle Brothers,1988,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1692,Movimento De Rua,Thaide & DJ Hum,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1693,"""Bass That Tune"" Volume 1",Felix Sama,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1694,Nowhere to Turn,Ayatollah,2006,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1695,Side B (Ultimate Battle Weapon Vol. 5),DJ Rectangle,2002,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1696,1-2-3 (Riddim),Junior Kilat,2017,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Reggae / Dub,Vocals / Lyrics
1697,Everybody (Got to Get Some),Hithouse,1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1698,Hindi Mo Ba Alam,Kyla feat. Paul Sirate (PKSO),2004,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Multiple Elements
1699,DJ Funk,Los Marginales,1992,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1700,Subliminal Criminals (Mob Anthem),RhythmX feat. Grump and Simba (Rapper),1993,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1701,Reckeh,Snowy,2021,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1702,C'House (Caos),Wilfred Y La Ganga,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1703,Good to the Last Drop,Ladi Luv,1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1704,Ain't Nothing Like Kilo,Kilo,1992,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1705,My Boomerang Won't Come Back,Bombalurina,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Rock / Pop,Vocals / Lyrics
1706,Half Cut,Blendoffendaz,2009,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1707,T.D.S. Scratch Reaction (Jorun Bombay's '86 Pop Art Mix),T.D.S. Mob,2012,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1708,Wackass,Crazibiza,2016,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1709,Escribire,Fenbeatz feat. Soul N Solitario and Frainstrumentos,2008,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1710,Hawaiian Dinosaur Side,Invisibl Skratch Piklz,1999,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1711,Genius Jazzy Moon,Ash N' Soul,2017,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1712,Mental Problems,Mad Deep & Mental,1996,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1713,Do It Properly,Thommy Davis feat. Brutha Basil and Tasha LaRae,2020,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1714,It's All Right,Ceaese feat. Yaero and DJ Sta,2011,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1715,Je Pars,DJ Dee Nasty and Big Brother Hakim,1998,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Drums
1716,Disco Queen,Ronnette and Anquannette,1988,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1717,God's House,D-Boy Rodriguez,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1718,HyperDrive,DJ Ten,2013,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1719,Incredible,John Dowe,1992,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1720,Keep the Faith,Gary Caos,2021,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1721,Walking,Swoope,2011,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Gospel,Vocals / Lyrics
1722,U Want Some (Jack's Midnight Mix),Nasty Jack feat. Too Smooth,1991,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
